date;mois;jour_semaine;admissions_urgences;lits_occupes;lits_total;taux_occupation;sorties_patient;duree_sejour_moyen;revenus_jour;grippe_saison;epidemies;temperature;urgences_pediatriques;reanimation_occupes;stock_masques;stock_oxygene;stock_medicaments;stock_consommables;stocks_materiel;ide_dispo;medecins_dispo;personnel_dispo;personnel_rea;absences_personnel;conso_masques_par_patient;conso_masques_jour;conso_oxygene_par_patient;conso_oxygene_jour;ratio_ide_patients;besoins_ide;deficit_ide;ratio_medecins_patients;besoins_medecins;deficit_medecins;alerte_stocks;alerte_personnel;alerte_saturation;scenario;vacances_zone_c;nom_vacances;trend_fievre;trend_covid;trend_gastro;trend_grippe;trend_toux
18/12/2022;12;6;198;908;1800;50.4;181;4.0;212139;29;0;5.7;78;90;3493;1347;7118;2270;65.5;248;106;354;59;14;11.4;2257;2.4;475;0.8;158;0;0.3;59;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
19/12/2022;12;0;191;917;1800;50.9;201;6.6;167959;29;0;14.0;53;91;3273;1458;7872;1657;71.7;249;130;379;57;23;9.5;1814;2.3;439;0.8;153;0;0.3;57;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
20/12/2022;12;1;194;907;1800;50.4;179;4.5;193533;24;1;8.9;62;140;3554;1411;5979;2002;63.9;247;128;375;46;48;9.0;1746;4.0;776;0.8;155;0;0.3;58;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
21/12/2022;12;2;191;892;1800;49.6;225;3.8;213281;21;0;9.2;67;89;3430;1343;8057;2692;67.6;241;110;351;54;17;8.4;1604;3.7;707;0.8;153;0;0.3;57;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
22/12/2022;12;3;227;911;1800;50.6;184;2.0;224794;28;0;13.7;64;91;2343;1217;6898;1838;67.2;262;107;369;55;21;6.7;1521;2.3;522;0.8;182;0;0.3;68;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
23/12/2022;12;4;192;897;1800;49.8;198;5.2;194813;29;0;3.7;86;89;3774;1511;7645;2473;57.8;254;122;376;58;12;5.6;1075;2.3;442;0.8;154;0;0.3;58;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
24/12/2022;12;5;216;906;1800;50.3;187;5.7;239426;41;0;10.5;79;90;2604;1444;6472;2024;62.5;212;91;303;54;14;8.1;1750;3.3;713;0.8;173;0;0.3;65;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
25/12/2022;12;6;224;922;1800;51.2;243;2.0;238449;36;0;10.8;89;92;3310;1525;7230;2048;54.6;229;92;321;56;17;8.9;1994;2.3;515;0.8;179;0;0.3;67;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
26/12/2022;12;0;224;944;1800;52.4;194;4.4;215877;35;0;9.8;77;94;2980;1367;8655;1607;53.5;269;98;367;62;10;8.6;1926;2.1;470;0.8;179;0;0.3;67;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
27/12/2022;12;1;220;960;1800;53.3;196;4.8;254796;26;0;8.9;71;96;4440;924;7040;1417;74.4;254;129;383;55;12;9.9;2178;3.9;858;0.8;176;0;0.3;66;0;0;0;0;hiver;True;Vacances de Noël;2;13;2;5;3
28/12/2022;12;2;243;994;1800;55.2;242;5.9;210202;30;0;8.5;66;99;2995;1742;5313;2001;55.5;210;145;355;52;17;6.3;1531;2.9;705;0.8;194;0;0.3;73;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
29/12/2022;12;3;207;981;1800;54.5;241;3.4;248029;35;0;12.6;59;98;3519;1377;8487;2057;54.2;213;113;326;60;17;7.5;1552;3.4;704;0.8;166;0;0.3;62;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
30/12/2022;12;4;202;987;1800;54.8;178;3.2;171203;32;0;7.6;66;98;3660;1311;8009;2008;62.7;254;129;383;62;15;7.9;1596;3.3;667;0.8;162;0;0.3;61;0;0;0;0;hiver;True;Vacances de Noël;2;13;2;5;3
31/12/2022;12;5;205;980;1800;54.4;175;3.8;165226;42;0;12.5;85;98;3528;1373;7615;1576;53.4;202;85;287;51;15;6.3;1292;3.4;697;0.8;164;0;0.3;62;0;0;0;0;grève;True;Vacances de Noël;2;13;2;5;3
01/01/2023;1;6;208;970;1800;53.9;229;6.4;240450;25;0;9.8;71;97;3322;1296;7958;1852;60.8;238;93;331;50;18;11.3;2350;3.8;790;0.8;166;0;0.3;62;0;0;0;0;grève;True;Vacances de Noël;1;6;2;2;2
02/01/2023;1;0;236;978;1800;54.3;236;6.1;211924;42;0;10.2;86;97;2616;1128;7234;1634;52.1;227;120;347;49;9;9.8;2313;2.8;661;0.8;189;0;0.3;71;0;0;0;0;grève;True;Vacances de Noël;1;6;2;2;2
03/01/2023;1;1;235;987;1800;54.8;273;4.5;256592;34;0;13.1;61;98;3064;1417;8494;1669;61.8;277;122;399;66;10;5.6;1316;3.4;799;0.8;188;0;0.3;70;0;0;0;0;hiver;False;;1;6;2;2;2
04/01/2023;1;2;200;960;1800;53.3;171;6.0;224881;30;1;10.5;74;146;2467;1370;8201;2068;79.5;255;126;381;61;49;10.0;2000;3.5;700;0.8;160;0;0.3;60;0;0;0;0;épidemie;False;;1;6;2;2;2
05/01/2023;1;3;219;968;1800;53.8;231;2.0;250447;31;0;17.8;55;96;3491;1325;7006;2116;59.2;283;109;392;59;13;8.8;1927;3.9;854;0.8;175;0;0.3;66;0;0;0;0;hiver;False;;1;6;2;2;2
06/01/2023;1;4;215;976;1800;54.2;192;5.7;257277;29;0;12.3;77;97;4740;854;8613;2010;56.2;291;144;435;59;23;8.7;1870;3.3;710;0.8;172;0;0.3;64;0;0;0;0;hiver;False;;1;6;2;2;2
07/01/2023;1;5;220;986;1800;54.8;189;2.8;201875;35;0;17.2;75;98;3328;1294;8815;1958;61.1;219;83;302;49;17;11.9;2618;3.7;814;0.8;176;0;0.3;66;0;0;0;0;grève;False;;1;6;2;2;2
08/01/2023;1;6;252;1014;1800;56.3;270;7.2;273193;24;0;10.2;64;101;3153;1028;7704;1774;66.6;238;102;340;59;27;9.3;2344;1.7;428;0.8;202;0;0.3;76;0;0;0;0;grève;False;;1;6;2;2;2
09/01/2023;1;0;248;1022;1800;56.8;257;2.9;209848;31;0;10.2;76;102;2240;1151;7349;1707;59.5;270;118;388;69;14;11.3;2802;1.8;446;0.8;198;0;0.3;74;0;0;0;0;hiver;False;;1;6;2;2;2
10/01/2023;1;1;220;1012;1800;56.2;242;3.2;211799;27;0;6.9;70;101;2832;1387;6676;1650;59.3;256;108;364;60;18;11.4;2508;1.9;418;0.8;176;0;0.3;66;0;0;0;0;grève;False;;1;6;2;2;2
11/01/2023;1;2;205;1015;1800;56.4;189;5.3;233534;29;0;11.7;70;101;3807;1262;8088;1989;46.6;248;126;374;54;19;5.7;1168;1.9;390;0.8;164;0;0.3;62;0;0;0;0;grève;False;;1;6;2;2;2
12/01/2023;1;3;248;1034;1800;57.4;242;5.5;234872;25;0;13.0;76;103;2292;1160;7334;1984;54.9;255;122;377;62;14;5.1;1265;1.7;422;0.8;198;0;0.3;74;0;0;0;0;grève;False;;1;6;2;2;2
13/01/2023;1;4;225;1040;1800;57.8;216;3.8;233199;24;0;14.4;68;104;2836;1344;7278;1840;65.7;231;124;355;46;17;8.0;1800;1.8;405;0.8;180;0;0.3;68;0;0;0;0;grève;False;;1;6;2;2;2
14/01/2023;1;5;235;1050;1800;58.3;280;5.1;235355;27;0;17.0;70;105;3403;1193;7739;1548;65.4;250;103;353;61;17;10.4;2444;4.0;940;0.8;188;0;0.3;70;0;0;0;0;grève;False;;1;6;2;2;2
15/01/2023;1;6;255;1052;1800;58.4;233;5.2;269887;34;1;16.9;68;155;3364;1023;7009;1366;64.6;204;106;310;52;46;10.8;2754;2.2;561;0.8;204;0;0.3;76;0;0;0;0;grève;False;;1;6;2;2;2
16/01/2023;1;0;233;1042;1800;57.9;213;5.1;277074;24;0;19.1;65;104;3081;956;7643;1548;52.7;238;124;362;59;16;10.5;2446;2.7;629;0.8;186;0;0.3;70;0;0;0;0;grève;False;;1;6;2;2;2
17/01/2023;1;1;230;1048;1800;58.2;216;3.9;189128;26;0;11.2;67;104;3221;1377;8068;1506;55.4;228;139;367;50;20;8.1;1863;3.6;828;0.8;184;0;0.3;69;0;0;0;0;grève;False;;1;6;2;2;2
18/01/2023;1;2;258;1083;1800;60.2;264;5.3;265633;33;0;15.0;79;108;2996;1122;5839;2577;52.6;265;150;415;57;18;10.2;2632;1.8;464;0.8;206;0;0.3;77;0;0;0;0;hiver;False;;1;6;2;2;2
19/01/2023;1;3;260;1090;1800;60.6;234;6.6;297755;23;0;11.0;72;109;2303;886;6060;1436;58.9;226;107;333;53;3;10.0;2600;2.3;598;0.8;208;0;0.3;78;0;0;0;0;grève;False;;1;6;2;2;2
20/01/2023;1;4;267;1117;1800;62.1;300;2.7;265012;37;0;16.9;68;111;2827;1448;6066;1653;49.8;255;130;385;54;17;7.2;1922;1.9;507;0.8;214;0;0.3;80;0;0;0;0;hiver;False;;1;6;2;2;2
21/01/2023;1;5;253;1129;1800;62.7;229;3.2;210347;24;1;22.6;77;162;3096;1308;8516;1708;58.7;224;82;306;53;53;6.2;1569;1.7;430;0.8;202;0;0.3;76;0;0;0;0;grève;False;;1;6;2;2;2
22/01/2023;1;6;272;1140;1800;63.3;300;4.5;278587;31;0;10.7;58;114;2779;946;7242;2063;48.0;232;98;330;51;12;9.3;2530;3.9;1061;0.8;218;0;0.3;82;0;0;0;0;grève;False;;1;6;2;2;2
23/01/2023;1;0;266;1161;1800;64.5;223;2.9;248133;31;0;18.4;60;116;1909;1061;7389;1798;46.5;236;138;374;55;18;9.7;2580;3.6;958;0.8;213;0;0.3;80;0;1;0;0;grève;False;;1;6;2;2;2
24/01/2023;1;1;264;1183;1800;65.7;280;2.0;227562;35;0;20.0;76;118;3655;1417;7735;1807;61.4;263;106;369;59;13;9.0;2376;3.7;977;0.8;211;0;0.3;79;0;0;0;0;grève;False;;1;6;2;2;2
25/01/2023;1;2;240;1171;1800;65.1;279;6.1;273507;33;0;12.4;80;117;2533;1244;6282;1852;59.3;240;124;364;52;13;6.5;1560;3.7;888;0.8;192;0;0.3;72;0;0;0;0;grève;False;;1;6;2;2;2
26/01/2023;1;3;288;1189;1800;66.1;249;2.0;290488;46;0;17.9;82;118;2732;1052;4913;1642;54.1;272;113;385;62;15;6.9;1987;1.9;547;0.8;230;0;0.3;86;0;0;0;0;hiver;False;;1;6;2;2;2
27/01/2023;1;4;249;1178;1800;65.4;295;3.9;292154;31;1;14.9;75;167;3168;1403;6961;1851;53.5;244;130;374;63;51;10.0;2490;3.5;872;0.8;199;0;0.3;75;0;0;0;0;grève;False;;1;6;2;2;2
28/01/2023;1;5;275;1192;1800;66.2;269;5.6;308662;48;0;16.0;70;119;2572;1141;7418;1436;56.9;195;104;299;47;13;11.7;3218;3.3;908;0.8;220;25;0.3;82;0;0;1;0;grève;False;;1;6;2;2;2
29/01/2023;1;6;265;1187;1800;65.9;300;4.9;285455;45;0;15.1;77;118;3002;1450;6661;1399;43.8;238;105;343;54;16;11.6;3074;3.8;1007;0.8;212;0;0.3;80;0;0;0;0;grève;False;;1;6;2;2;2
30/01/2023;1;0;259;1183;1800;65.7;277;3.9;207721;43;0;15.9;76;118;2540;1140;5796;1722;46.2;233;125;358;56;12;8.6;2227;2.0;518;0.8;207;0;0.3;78;0;0;0;0;grève;False;;1;6;2;2;2
31/01/2023;1;1;273;1189;1800;66.1;251;2.9;265118;52;0;21.6;68;118;3889;1066;5999;1473;58.4;256;102;358;55;16;11.2;3058;2.5;682;0.8;218;0;0.3;82;0;0;0;0;grève;False;;1;6;2;2;2
01/02/2023;2;2;300;1227;1800;68.2;262;5.0;263698;44;0;16.8;72;122;2469;1103;5456;1555;45.4;248;129;377;57;19;5.2;1560;2.2;660;0.8;240;0;0.3;90;0;0;0;0;grève;False;;1;4;2;2;2
02/02/2023;2;3;266;1213;1800;67.4;245;3.0;309709;43;0;14.8;65;121;3321;1394;6318;1346;50.1;233;123;356;50;17;11.0;2926;2.1;559;0.8;213;0;0.3;80;0;0;0;0;grève;False;;1;4;2;2;2
03/02/2023;2;4;278;1232;1800;68.4;232;4.9;241814;54;0;17.7;80;123;2229;1215;5736;1167;42.6;248;104;352;65;20;8.3;2307;3.1;862;0.8;222;0;0.3;83;0;0;0;0;grève;False;;1;4;2;2;2
04/02/2023;2;5;256;1220;1800;67.8;219;4.7;234093;56;0;9.0;78;122;3312;1252;7045;1336;60.4;214;95;309;54;23;10.5;2688;1.9;486;0.8;205;0;0.3;77;0;0;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
05/02/2023;2;6;277;1227;1800;68.2;233;4.7;278866;46;0;14.4;74;122;2425;1007;6237;1592;65.1;239;98;337;63;16;5.0;1385;2.7;748;0.8;222;0;0.3;83;0;0;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
06/02/2023;2;0;251;1222;1800;67.9;243;3.5;227242;56;0;22.8;90;122;2295;1056;7494;1260;59.7;263;114;377;61;10;11.1;2786;3.1;778;0.8;201;0;0.3;75;0;0;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
07/02/2023;2;1;269;1220;1800;67.8;300;7.6;237781;64;0;17.4;70;122;2315;1386;5990;2239;48.0;236;116;352;52;20;9.2;2475;1.8;484;0.8;215;0;0.3;81;0;0;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
08/02/2023;2;2;294;1216;1800;67.6;251;5.0;305654;67;0;16.2;70;121;2224;1332;6676;2115;58.2;269;118;387;60;12;6.7;1970;2.1;617;0.8;235;0;0.3;88;0;0;0;0;hiver;False;Vacances d'hiver;1;4;2;2;2
09/02/2023;2;3;280;1225;1800;68.1;238;4.1;233960;68;0;18.9;93;122;2815;1367;6609;1865;52.5;267;104;371;52;15;7.4;2072;3.9;1092;0.8;224;0;0.3;84;0;0;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
10/02/2023;2;4;297;1237;1800;68.7;300;4.9;244510;65;0;21.3;77;123;4061;1267;6752;1404;43.1;266;128;394;56;9;6.4;1901;3.5;1040;0.8;238;0;0.3;89;0;0;0;0;hiver;False;Vacances d'hiver;1;4;2;2;2
11/02/2023;2;5;275;1249;1800;69.4;241;3.3;260947;56;0;23.8;81;124;4167;1264;7129;1479;60.7;195;100;295;57;20;8.0;2200;3.2;880;0.8;220;25;0.3;82;0;0;1;0;grève;False;Vacances d'hiver;1;4;2;2;2
12/02/2023;2;6;256;1236;1800;68.7;214;3.9;278596;55;0;16.8;75;123;2791;1318;7442;1808;52.5;227;93;320;59;14;7.3;1869;3.6;922;0.8;205;0;0.3;77;0;0;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
13/02/2023;2;0;266;1245;1800;69.2;230;8.1;271831;69;0;17.0;88;124;3351;1228;7472;1848;40.6;251;116;367;52;13;8.7;2314;1.5;399;0.8;213;0;0.3;80;0;0;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
14/02/2023;2;1;284;1255;1800;69.7;300;3.3;275239;57;1;18.0;92;175;2101;1260;7025;1668;46.3;249;118;367;55;50;10.7;3039;1.5;426;0.8;227;0;0.3;85;0;0;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
15/02/2023;2;2;273;1241;1800;68.9;300;4.4;280180;65;0;23.1;94;124;1763;1172;6962;1241;55.1;258;120;378;62;16;11.9;3249;1.9;519;0.8;218;0;0.3;82;0;1;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
16/02/2023;2;3;250;1222;1800;67.9;235;3.8;236545;58;0;19.3;64;122;3015;1361;6466;1693;49.3;239;106;345;57;20;6.8;1700;2.7;675;0.8;200;0;0.3;75;0;0;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
17/02/2023;2;4;309;1230;1800;68.3;300;2.9;362908;69;1;27.9;76;173;2801;1256;6972;1614;29.4;238;109;347;54;41;5.7;1761;2.9;896;0.8;247;9;0.3;93;0;0;0;0;grève;False;Vacances d'hiver;1;4;2;2;2
18/02/2023;2;5;293;1241;1800;68.9;297;5.1;240835;57;0;18.7;84;124;3047;869;5926;826;59.0;257;105;362;53;17;7.8;2285;1.8;527;0.8;234;0;0.3;88;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
19/02/2023;2;6;267;1248;1800;69.3;285;4.6;285518;70;0;26.5;80;124;3403;1418;6562;1333;75.9;200;100;300;54;12;6.0;1602;1.7;454;0.8;214;14;0.3;80;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
20/02/2023;2;0;273;1253;1800;69.6;292;5.9;315728;68;0;16.0;81;125;2650;1169;6034;1792;47.1;224;127;351;55;19;10.8;2948;3.6;983;0.8;218;0;0.3;82;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
21/02/2023;2;1;316;1274;1800;70.8;300;5.7;354411;67;0;14.1;95;127;2508;1343;5502;1326;38.1;269;101;370;66;15;8.5;2686;2.7;853;0.8;253;0;0.3;95;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
22/02/2023;2;2;310;1297;1800;72.1;280;5.9;270821;68;0;19.4;92;129;2930;1324;6026;1356;33.4;258;120;378;59;23;9.3;2883;4.0;1240;0.8;248;0;0.3;93;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
23/02/2023;2;3;280;1317;1800;73.2;228;3.1;257144;70;0;24.5;90;131;3356;953;6453;1932;43.0;236;122;358;45;14;6.1;1708;2.1;588;0.8;224;0;0.3;84;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
24/02/2023;2;4;257;1283;1800;71.3;252;5.5;279313;61;0;18.1;71;128;2490;1229;6265;1698;41.5;220;102;322;55;13;10.2;2621;3.1;797;0.8;206;0;0.3;77;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
25/02/2023;2;5;255;1259;1800;69.9;294;5.5;212596;67;0;17.6;94;125;3065;861;6957;1582;43.7;226;109;335;47;10;11.8;3009;3.5;892;0.8;204;0;0.3;76;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
26/02/2023;2;6;274;1263;1800;70.2;281;3.0;308180;72;0;24.3;80;126;3132;1100;6837;1537;50.7;231;80;311;50;11;8.4;2302;3.7;1014;0.8;219;0;0.3;82;2;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
27/02/2023;2;0;278;1266;1800;70.3;300;4.0;302342;80;0;23.1;111;126;2849;1237;6228;1527;37.3;249;118;367;55;16;11.7;3253;2.3;639;0.8;222;0;0.3;83;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
28/02/2023;2;1;272;1238;1800;68.8;300;2.3;296981;77;0;17.2;74;123;2512;1353;8567;1389;39.3;247;116;363;53;24;5.2;1414;2.0;544;0.8;218;0;0.3;82;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;2;2
01/03/2023;3;2;281;1220;1800;67.8;243;5.5;236067;66;0;17.1;73;122;2753;1170;6894;1528;51.1;256;114;370;55;16;5.3;1489;2.1;590;0.8;225;0;0.3;84;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;1;1
02/03/2023;3;3;284;1222;1800;67.9;300;5.5;308738;72;0;23.9;82;122;2992;1236;6686;1238;43.9;240;135;375;61;19;11.7;3323;3.2;909;0.8;227;0;0.3;85;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;1;1
03/03/2023;3;4;280;1237;1800;68.7;299;6.6;300140;79;0;14.1;73;123;2379;1019;6099;1500;52.5;255;124;379;62;17;9.9;2772;2.8;784;0.8;224;0;0.3;84;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;1;1
04/03/2023;3;5;282;1254;1800;69.7;300;4.2;319328;74;1;25.1;80;175;2145;1150;6726;1435;46.5;247;94;341;53;28;6.3;1777;3.0;846;0.8;226;0;0.3;85;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;1;1
05/03/2023;3;6;308;1276;1800;70.9;300;5.2;251525;75;0;23.6;86;127;3565;957;6496;1529;43.1;243;112;355;59;13;7.5;2310;1.6;493;0.8;246;3;0.3;92;0;0;0;0;grève;True;Vacances d'hiver;1;4;2;1;1
06/03/2023;3;0;279;1277;1800;70.9;299;6.0;225779;87;0;11.8;78;127;2861;1219;6649;2059;56.0;254;101;355;56;18;8.6;2399;2.5;698;0.8;223;0;0.3;84;0;0;0;0;grève;False;;1;4;2;1;1
07/03/2023;3;1;274;1278;1800;71.0;245;3.4;260082;91;0;21.1;80;127;3277;1455;7846;1707;46.3;231;111;342;59;19;9.9;2713;2.3;630;0.8;219;0;0.3;82;0;0;0;0;grève;False;;1;4;2;1;1
08/03/2023;3;2;325;1306;1800;72.6;300;3.1;279342;86;0;13.2;87;130;2504;1013;4738;1405;47.2;262;125;387;56;20;10.9;3542;3.7;1202;0.8;260;0;0.3;98;0;0;0;0;normal;False;;1;4;2;1;1
09/03/2023;3;3;266;1295;1800;71.9;224;3.4;272212;92;0;16.3;88;129;3397;927;6503;1740;48.8;243;117;360;53;17;5.6;1490;3.4;904;0.8;213;0;0.3;80;0;0;0;0;grève;False;;1;4;2;1;1
10/03/2023;3;4;288;1300;1800;72.2;300;4.0;336079;88;0;19.2;88;130;2735;1175;7115;1301;41.6;236;108;344;49;15;9.6;2765;2.6;749;0.8;230;0;0.3;86;0;0;0;0;grève;False;;1;4;2;1;1
11/03/2023;3;5;320;1324;1800;73.6;300;3.2;306109;82;1;16.2;88;182;2733;1181;5442;1610;33.8;232;74;306;56;45;8.3;2656;3.1;992;0.8;256;24;0.3;96;22;0;1;0;grève;False;;1;4;2;1;1
12/03/2023;3;6;306;1323;1800;73.5;291;3.5;348222;86;0;30.2;86;132;1997;898;5090;1591;31.7;215;99;314;50;15;9.2;2815;1.6;490;0.8;245;30;0.3;92;0;1;1;0;grève;False;;1;4;2;1;1
13/03/2023;3;0;277;1322;1800;73.4;291;5.8;221627;86;0;24.9;104;132;1901;1417;6260;1601;40.2;242;118;360;52;17;8.6;2382;3.1;859;0.8;222;0;0.3;83;0;1;0;0;grève;False;;1;4;2;1;1
14/03/2023;3;1;289;1331;1800;73.9;280;4.4;250680;91;0;26.9;72;133;2449;1013;7367;1661;33.8;248;120;368;55;14;8.2;2370;1.7;491;0.8;231;0;0.3;87;0;0;0;0;grève;False;;1;4;2;1;1
15/03/2023;3;2;269;1295;1800;71.9;262;5.0;218474;81;0;20.9;64;129;2135;1040;6073;1753;43.6;242;130;372;56;19;6.4;1722;3.3;888;0.8;215;0;0.3;81;0;0;0;0;grève;False;;1;4;2;1;1
16/03/2023;3;3;291;1311;1800;72.8;268;3.7;270996;93;1;21.7;91;181;1613;770;6222;1643;54.2;242;101;343;56;60;8.3;2415;2.9;844;0.8;233;0;0.3;87;0;1;0;0;grève;False;;1;4;2;1;1
17/03/2023;3;4;261;1294;1800;71.9;288;3.6;303615;80;0;27.9;79;129;3062;1270;7205;1993;53.0;256;122;378;55;13;6.3;1644;2.3;600;0.8;209;0;0.3;78;0;0;0;0;grève;False;;1;4;2;1;1
18/03/2023;3;5;302;1282;1800;71.2;300;4.9;253312;84;0;23.4;86;128;1699;1457;5912;1262;42.5;239;105;344;51;13;5.3;1601;2.4;725;0.8;242;3;0.3;91;0;1;0;0;grève;False;;1;4;2;1;1
19/03/2023;3;6;309;1284;1800;71.3;300;4.7;322152;92;0;24.1;81;128;3002;1146;5940;1848;38.8;236;86;322;53;8;7.6;2348;1.7;525;0.8;247;11;0.3;93;7;0;0;0;grève;False;;1;4;2;1;1
20/03/2023;3;0;323;1314;1800;73.0;280;5.7;316733;94;0;18.1;102;131;3136;884;5602;904;41.2;246;111;357;60;9;5.2;1680;2.3;743;0.8;258;12;0.3;97;0;0;0;0;grève;False;;1;4;2;1;1
21/03/2023;3;1;294;1317;1800;73.2;300;6.5;345564;117;0;18.1;108;131;1926;1220;6017;1728;47.3;232;123;355;46;16;8.9;2617;3.9;1147;0.8;235;3;0.3;88;0;1;0;0;grève;False;;1;4;2;1;1
22/03/2023;3;2;335;1360;1800;75.6;300;3.5;284418;85;0;22.9;84;136;2464;1155;5049;1375;30.8;267;109;376;60;14;5.5;1842;2.7;905;0.8;268;1;0.3;100;0;0;0;0;grève;False;;1;4;2;1;1
23/03/2023;3;3;285;1356;1800;75.3;256;5.8;252171;96;1;23.3;81;185;3648;1377;6374;1286;52.4;240;118;358;60;40;8.1;2308;2.7;770;0.8;228;0;0.3;86;0;0;0;0;grève;False;;1;4;2;1;1
24/03/2023;3;4;322;1395;1800;77.5;266;2.9;261405;94;0;17.9;95;139;2188;787;6987;1698;39.4;256;117;373;65;13;11.9;3832;3.1;998;0.8;258;2;0.3;97;0;1;0;0;grève;False;;1;4;2;1;1
25/03/2023;3;5;305;1397;1800;77.6;276;7.6;296940;111;0;23.3;91;139;2865;1395;7606;930;47.5;244;108;352;55;11;5.1;1556;2.7;824;0.8;244;0;0.3;92;0;0;0;0;grève;False;;1;4;2;1;1
26/03/2023;3;6;298;1390;1800;77.2;300;3.3;271518;106;0;17.0;103;139;3812;1148;7423;1997;46.1;235;94;329;59;14;7.6;2265;2.4;715;0.8;238;3;0.3;89;0;0;0;0;grève;False;;1;4;2;1;1
27/03/2023;3;0;301;1376;1800;76.4;300;5.5;345537;106;0;22.0;94;137;1753;1447;6498;2172;34.5;231;126;357;55;12;9.7;2920;1.8;542;0.8;241;10;0.3;90;0;1;0;0;grève;False;;1;4;2;1;1
28/03/2023;3;1;304;1382;1800;76.8;300;2.9;316761;97;0;16.2;108;138;2058;1119;7679;1431;55.7;227;116;343;54;8;6.1;1854;3.1;942;0.8;243;16;0.3;91;0;0;0;0;grève;False;;1;4;2;1;1
29/03/2023;3;2;279;1346;1800;74.8;251;4.3;291733;95;0;27.3;98;134;3050;1278;8494;1296;49.7;265;123;388;59;13;8.9;2483;3.4;949;0.8;223;0;0.3;84;0;0;0;0;normal;False;;1;4;2;1;1
30/03/2023;3;3;355;1391;1800;77.3;300;6.8;359531;106;0;20.7;87;139;3246;745;5885;1051;33.2;258;114;372;58;11;6.8;2414;3.8;1349;0.8;284;26;0.3;106;0;1;1;0;grève;False;;1;4;2;1;1
31/03/2023;3;4;312;1385;1800;76.9;253;3.3;261063;114;0;19.2;122;138;2148;1260;5463;1732;48.5;254;119;373;56;12;6.6;2059;1.5;468;0.8;250;0;0.3;94;0;0;0;0;grève;False;;1;4;2;1;1
01/04/2023;4;5;306;1385;1800;76.9;290;7.8;299270;86;0;17.4;90;138;3769;866;7377;1373;35.7;248;103;351;59;12;11.3;3458;1.7;520;0.8;245;0;0.3;92;0;0;0;0;grève;False;;1;4;1;1;1
02/04/2023;4;6;289;1380;1800;76.7;300;4.5;346743;89;0;17.0;94;138;2753;1186;5569;800;35.4;214;78;292;47;17;6.4;1850;3.7;1069;0.8;231;17;0.3;87;9;0;0;0;grève;False;;1;4;1;1;1
03/04/2023;4;0;299;1378;1800;76.6;256;6.0;339093;99;0;23.7;92;137;1624;1016;5702;1620;50.6;228;113;341;56;20;7.6;2272;3.1;927;0.8;239;11;0.3;90;0;1;0;0;grève;False;;1;4;1;1;1
04/04/2023;4;1;282;1364;1800;75.8;300;5.1;326382;72;0;26.0;76;136;3539;1136;4949;1858;58.4;253;114;367;51;21;6.2;1748;3.9;1100;0.8;226;0;0.3;85;0;0;0;0;grève;False;;1;4;1;1;1
05/04/2023;4;2;286;1369;1800;76.1;255;5.2;322977;109;0;25.6;91;136;2480;1359;7149;1724;50.8;264;96;360;60;16;7.0;2002;2.6;744;0.8;229;0;0.3;86;0;0;0;0;grève;False;;1;4;1;1;1
